id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL196_L_1993_03_076_04_2_PF_02","1993-03-28","Élections législatives;France;Assemblée Nationale;Ve République","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°04 : profession de foi de Michel Baldenweck au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","4","https://ia804501.us.archive.org/32/items/EL196_L_1993_03_076_04_2_PF_02/EL196_L_1993_03_076_04_2_PF_02_000.jpg;https://ia804501.us.archive.org/32/items/EL196_L_1993_03_076_04_2_PF_02/EL196_L_1993_03_076_04_2_PF_02_001.jpg","https://ia804501.us.archive.org/32/items/EL196_L_1993_03_076_04_2_PF_02/EL196_L_1993_03_076_04_2_PF_02.pdf","https://ia804501.us.archive.org/32/items/EL196_L_1993_03_076_04_2_PF_02/EL196_L_1993_03_076_04_2_PF_02_djvu.txt","Baldenweck","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","non mentionné","non","Gineste","Laurent","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","non mentionné","non"
"EL196_L_1993_03_076_05_2_PF_01","1993-03-28","Assemblée Nationale;France;Élections législatives;Ve République","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°05 : profession de foi de Jean-Claude Bateux au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","5","https://ia804507.us.archive.org/24/items/EL196_L_1993_03_076_05_2_PF_01/EL196_L_1993_03_076_05_2_PF_01_000.jpg;https://ia804507.us.archive.org/24/items/EL196_L_1993_03_076_05_2_PF_01/EL196_L_1993_03_076_05_2_PF_01_001.jpg","https://ia804507.us.archive.org/24/items/EL196_L_1993_03_076_05_2_PF_01/EL196_L_1993_03_076_05_2_PF_01.pdf","https://ia804507.us.archive.org/24/items/EL196_L_1993_03_076_05_2_PF_01/EL196_L_1993_03_076_05_2_PF_01_djvu.txt","Bateux","Jean-Claude","homme","53","53","entre 50 et 59 ans","professeur biologie et physique","non mentionné","député sortant","non mentionné","non mentionné","non mentionné","Alliance des Français pour le progrès","non","Merle","Jean-Yves","homme","49","49","entre 40 et 49 ans","cadre entreprise privée","maire;conseiller général","non mentionné","non mentionné","non mentionné","non mentionné","Alliance des Français pour le progrès","non"
"EL196_L_1993_03_076_05_2_PF_02","1993-03-28","France;Élections législatives;Assemblée Nationale;Ve République","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°05 : profession de foi de Daniel Labouré au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","5","https://ia902302.us.archive.org/4/items/EL196_L_1993_03_076_05_2_PF_02/EL196_L_1993_03_076_05_2_PF_02_000.jpg;https://ia902302.us.archive.org/4/items/EL196_L_1993_03_076_05_2_PF_02/EL196_L_1993_03_076_05_2_PF_02_001.jpg","https://ia902302.us.archive.org/4/items/EL196_L_1993_03_076_05_2_PF_02/EL196_L_1993_03_076_05_2_PF_02.pdf","https://ia902302.us.archive.org/4/items/EL196_L_1993_03_076_05_2_PF_02/EL196_L_1993_03_076_05_2_PF_02_djvu.txt","Labouré","Daniel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union des démocrates de progrès;Union des jeunes pour le progrès","Union pour la France","non","Edde","Francis","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union des démocrates de progrès;Union des jeunes pour le progrès","Union pour la France","non"
"EL196_L_1993_03_076_06_2_PF_01","1993-03-28","France;Ve République;Assemblée Nationale;Élections législatives","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°06 : profession de foi de Denis Merville au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","6","https://ia802304.us.archive.org/32/items/EL196_L_1993_03_076_06_2_PF_01/EL196_L_1993_03_076_06_2_PF_01_000.jpg;https://ia802304.us.archive.org/32/items/EL196_L_1993_03_076_06_2_PF_01/EL196_L_1993_03_076_06_2_PF_01_001.jpg","https://ia802304.us.archive.org/32/items/EL196_L_1993_03_076_06_2_PF_01/EL196_L_1993_03_076_06_2_PF_01.pdf","https://ia802304.us.archive.org/32/items/EL196_L_1993_03_076_06_2_PF_01/EL196_L_1993_03_076_06_2_PF_01_djvu.txt","Merville","Denis","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général;conseiller régional","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française;divers modérés","non mentionné","non","Guillemet","Annie","femme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller régional","conseiller général","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française;divers modérés","non mentionné","non"
"EL196_L_1993_03_076_06_2_PF_02","1993-03-28","Élections législatives;Ve République;Assemblée Nationale;France","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°06 : profession de foi de Paul Dhaille au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","6","https://ia904502.us.archive.org/8/items/EL196_L_1993_03_076_06_2_PF_02/EL196_L_1993_03_076_06_2_PF_02_000.jpg;https://ia904502.us.archive.org/8/items/EL196_L_1993_03_076_06_2_PF_02/EL196_L_1993_03_076_06_2_PF_02_001.jpg","https://ia904502.us.archive.org/8/items/EL196_L_1993_03_076_06_2_PF_02/EL196_L_1993_03_076_06_2_PF_02.pdf","https://ia904502.us.archive.org/8/items/EL196_L_1993_03_076_06_2_PF_02/EL196_L_1993_03_076_06_2_PF_02_djvu.txt","Dhaille","Paul","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non","Bertrand","Yves","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Parti socialiste","non mentionné","non"
"EL196_L_1993_03_076_07_2_PF_01","1993-03-28","Élections législatives;Assemblée Nationale;France;Ve République","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°07 : profession de foi de Antoine Rufenacht au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","7","https://ia802305.us.archive.org/28/items/EL196_L_1993_03_076_07_2_PF_01/EL196_L_1993_03_076_07_2_PF_01_000.jpg;https://ia802305.us.archive.org/28/items/EL196_L_1993_03_076_07_2_PF_01/EL196_L_1993_03_076_07_2_PF_01_001.jpg","https://ia802305.us.archive.org/28/items/EL196_L_1993_03_076_07_2_PF_01/EL196_L_1993_03_076_07_2_PF_01.pdf","https://ia802305.us.archive.org/28/items/EL196_L_1993_03_076_07_2_PF_01/EL196_L_1993_03_076_07_2_PF_01_djvu.txt","Rufenacht","Antoine","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","non mentionné","non","Besselat","Jean-Yves","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","non mentionné","non"
"EL196_L_1993_03_076_07_2_PF_02","1993-03-28","Élections législatives;Ve République;France;Assemblée Nationale","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°07 : profession de foi de Daniel Blot au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","7","https://ia904507.us.archive.org/22/items/EL196_L_1993_03_076_07_2_PF_02/EL196_L_1993_03_076_07_2_PF_02_000.jpg;https://ia904507.us.archive.org/22/items/EL196_L_1993_03_076_07_2_PF_02/EL196_L_1993_03_076_07_2_PF_02_001.jpg","https://ia904507.us.archive.org/22/items/EL196_L_1993_03_076_07_2_PF_02/EL196_L_1993_03_076_07_2_PF_02.pdf","https://ia904507.us.archive.org/22/items/EL196_L_1993_03_076_07_2_PF_02/EL196_L_1993_03_076_07_2_PF_02_djvu.txt","Blot","Daniel","homme","57","57","entre 50 et 59 ans","cadre supérieur;capitaine marine marchande","non mentionné","non mentionné","non mentionné","combattant","Front national","non mentionné","non","Lerick","Christian","homme","63","63","entre 60 et 69 ans","hôtellerie","non mentionné","non mentionné","non mentionné","retraité","Front national","non mentionné","non"
"EL196_L_1993_03_076_08_2_PF_01","1993-03-28","Assemblée Nationale;Élections législatives;Ve République;France","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°08 : profession de foi de Agathe Cahierre au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","8","https://ia804507.us.archive.org/7/items/EL196_L_1993_03_076_08_2_PF_01/EL196_L_1993_03_076_08_2_PF_01_000.jpg;https://ia804507.us.archive.org/7/items/EL196_L_1993_03_076_08_2_PF_01/EL196_L_1993_03_076_08_2_PF_01_001.jpg","https://ia804507.us.archive.org/7/items/EL196_L_1993_03_076_08_2_PF_01/EL196_L_1993_03_076_08_2_PF_01.pdf","https://ia804507.us.archive.org/7/items/EL196_L_1993_03_076_08_2_PF_01/EL196_L_1993_03_076_08_2_PF_01_djvu.txt","Cahierre","Agathe","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","non mentionné","non","Segain","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","non mentionné","non"
"EL196_L_1993_03_076_08_2_PF_02","1993-03-28","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°08 : profession de foi de Daniel Colliard au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","8","https://ia904507.us.archive.org/19/items/EL196_L_1993_03_076_08_2_PF_02/EL196_L_1993_03_076_08_2_PF_02_000.jpg;https://ia904507.us.archive.org/19/items/EL196_L_1993_03_076_08_2_PF_02/EL196_L_1993_03_076_08_2_PF_02_001.jpg","https://ia904507.us.archive.org/19/items/EL196_L_1993_03_076_08_2_PF_02/EL196_L_1993_03_076_08_2_PF_02.pdf","https://ia904507.us.archive.org/19/items/EL196_L_1993_03_076_08_2_PF_02/EL196_L_1993_03_076_08_2_PF_02_djvu.txt","Colliard","Daniel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement des forces de progrès","non","Jedagen","Jean-Louis","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement des forces de progrès","non"
"EL196_L_1993_03_076_09_2_PF_01","1993-03-28","Ve République;Élections législatives;Assemblée Nationale;France","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°09 : profession de foi de Frédérique Bredin au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","9","https://ia802302.us.archive.org/30/items/EL196_L_1993_03_076_09_2_PF_01/EL196_L_1993_03_076_09_2_PF_01_000.jpg;https://ia802302.us.archive.org/30/items/EL196_L_1993_03_076_09_2_PF_01/EL196_L_1993_03_076_09_2_PF_01_001.jpg","https://ia802302.us.archive.org/30/items/EL196_L_1993_03_076_09_2_PF_01/EL196_L_1993_03_076_09_2_PF_01.pdf","https://ia802302.us.archive.org/30/items/EL196_L_1993_03_076_09_2_PF_01/EL196_L_1993_03_076_09_2_PF_01_djvu.txt","Bredin","Frédérique","femme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non","Vallery","Michel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL196_L_1993_03_076_09_2_PF_02","1993-03-28","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1993, Seine-Maritime - 76, circonscription n°09 : profession de foi de Charles Revet au tour 2","législatives","2","EL196","76","Seine-Maritime","76 - Seine-Maritime","9","https://ia802308.us.archive.org/19/items/EL196_L_1993_03_076_09_2_PF_02/EL196_L_1993_03_076_09_2_PF_02_000.jpg;https://ia802308.us.archive.org/19/items/EL196_L_1993_03_076_09_2_PF_02/EL196_L_1993_03_076_09_2_PF_02_001.jpg","https://ia802308.us.archive.org/19/items/EL196_L_1993_03_076_09_2_PF_02/EL196_L_1993_03_076_09_2_PF_02.pdf","https://ia802308.us.archive.org/19/items/EL196_L_1993_03_076_09_2_PF_02/EL196_L_1993_03_076_09_2_PF_02_djvu.txt","Revet","Charles","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","non mentionné","non","Fidelin","Daniel","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","non mentionné","non"
"EL196_L_1993_03_077_01_2_PF_01","1993-03-28","Ve République;Élections législatives;Assemblée Nationale;France","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Jean-Claude Mignon au tour 2","législatives","2","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia804509.us.archive.org/10/items/EL196_L_1993_03_077_01_2_PF_01/EL196_L_1993_03_077_01_2_PF_01_000.jpg;https://ia804509.us.archive.org/10/items/EL196_L_1993_03_077_01_2_PF_01/EL196_L_1993_03_077_01_2_PF_01_001.jpg","https://ia804509.us.archive.org/10/items/EL196_L_1993_03_077_01_2_PF_01/EL196_L_1993_03_077_01_2_PF_01.pdf","https://ia804509.us.archive.org/10/items/EL196_L_1993_03_077_01_2_PF_01/EL196_L_1993_03_077_01_2_PF_01_djvu.txt","Mignon","Jean-Claude","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour la France","non","Baud'Huin","Jacques","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL196_L_1993_03_077_01_2_PF_02","1993-03-28","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°01 : profession de foi de Jean-Louis Mouton au tour 2","législatives","2","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","1","https://ia904508.us.archive.org/2/items/EL196_L_1993_03_077_01_2_PF_02/EL196_L_1993_03_077_01_2_PF_02_000.jpg;https://ia904508.us.archive.org/2/items/EL196_L_1993_03_077_01_2_PF_02/EL196_L_1993_03_077_01_2_PF_02_001.jpg","https://ia904508.us.archive.org/2/items/EL196_L_1993_03_077_01_2_PF_02/EL196_L_1993_03_077_01_2_PF_02.pdf","https://ia904508.us.archive.org/2/items/EL196_L_1993_03_077_01_2_PF_02/EL196_L_1993_03_077_01_2_PF_02_djvu.txt","Mouton","Jean-Louis","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","non mentionné","non mentionné","non mentionné","Alliance des Français pour le progrès","non","Jouanin","Jeannine","femme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","non mentionné","non mentionné","non mentionné","non mentionné","Alliance des Français pour le progrès","non"
"EL196_L_1993_03_077_03_2_PF_01","1993-03-28","France;Ve République;Assemblée Nationale;Élections législatives","Élections législatives de 1993, Seine-et-Marne - 77, circonscription n°03 : profession de foi de Jean-Jacques Hyest au tour 2","législatives","2","EL196","77","Seine-et-Marne","77 - Seine-et-Marne","3","https://ia804505.us.archive.org/31/items/EL196_L_1993_03_077_03_2_PF_01/EL196_L_1993_03_077_03_2_PF_01_000.jpg;https://ia804505.us.archive.org/31/items/EL196_L_1993_03_077_03_2_PF_01/EL196_L_1993_03_077_03_2_PF_01_001.jpg","https://ia804505.us.archive.org/31/items/EL196_L_1993_03_077_03_2_PF_01/EL196_L_1993_03_077_03_2_PF_01.pdf","https://ia804505.us.archive.org/31/items/EL196_L_1993_03_077_03_2_PF_01/EL196_L_1993_03_077_03_2_PF_01_djvu.txt","Hyest","Jean-Jacques","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","député sortant","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour la France","non","Marinelli","Jacques","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller régional;maire","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour la France","non"
